x,y,z
1.520634142752176343e+00,-3.107930328935424313e-01,2.051142007112503052e-01
1.457917542722351190e+00,-1.115338104716472323e+00,2.043767273426055908e-01
6.411506149355085116e-01,5.790800212706295191e-01,2.043767273426055908e-01
1.526781970706736491e+00,-3.439162418175892300e-01,2.043767273426055908e-01
1.452119992486093913e+00,-1.330976954304619042e+00,1.958773881196975708e-01
7.730401381008727979e-01,5.502063305903288626e-01,1.958773881196975708e-01
1.514457192515084261e+00,-3.962823124602647407e-01,1.958773881196975708e-01
1.447227435456858391e+00,-1.706903291201958606e+00,1.995956450700759888e-01
8.881493067953748488e-01,5.591478216488470210e-01,1.995956450700759888e-01
1.508395939360321680e+00,-4.352294280868074794e-01,1.995956450700759888e-01
1.325676300580423961e+00,-1.854204198749850097e+00,2.102564573287963867e-01
1.018974644315166378e+00,5.442657497890406315e-01,2.102564573287963867e-01
1.502352194983452183e+00,-4.686030193562663593e-01,2.102564573287963867e-01
1.209988040332569570e+00,-1.876943667930322190e+00,2.028319090604782104e-01
1.124915786672628926e+00,5.435617982186844444e-01,2.028319090604782104e-01
1.503796533694865767e+00,-4.997739001717578233e-01,2.028319090604782104e-01
1.089996442706365976e+00,-1.869398576731602812e+00,2.018236219882965088e-01
1.212967807042430568e+00,5.204397114279384340e-01,2.018236219882965088e-01
1.491981592382567667e+00,-5.372957505804827338e-01,2.018236219882965088e-01
3.624759075064951652e-01,-4.791759791370688859e-01,2.018236219882965088e-01
9.809540648181315214e-01,-1.861479364555621130e+00,1.974831968545913696e-01
1.284456018084288109e+00,5.152205669383882469e-01,1.974831968545913696e-01
1.485505741695356319e+00,-5.629310961572604466e-01,1.974831968545913696e-01
3.894066497500807689e-01,-4.229604541042124577e-01,1.974831968545913696e-01
9.449165988949477235e-01,-1.869384820697376659e+00,1.944971829652786255e-01
1.282254535475438884e+00,5.128492392857344484e-01,1.944971829652786255e-01
1.483156978909618839e+00,-5.932444313507880818e-01,1.944971829652786255e-01
3.880818042041656035e-01,-4.381755378104625342e-01,1.944971829652786255e-01
9.165039992281563963e-01,-1.870922418582835256e+00,1.948886662721633911e-01
1.278575462632120630e+00,5.076780639254214744e-01,1.948886662721633911e-01
1.475172848243288204e+00,-6.328961195325656375e-01,1.948886662721633911e-01
3.797907474040744802e-01,-4.661566426200168256e-01,1.948886662721633911e-01
8.938521896683255807e-01,-1.872345939455117403e+00,1.984007805585861206e-01
1.300050258612976517e+00,5.072336723220629562e-01,1.984007805585861206e-01
1.487254635801199099e+00,-6.781690108036205755e-01,1.984007805585861206e-01
3.694239482472128078e-01,-4.873535136274672608e-01,1.984007805585861206e-01
8.773924349601353034e-01,-1.878921616379126913e+00,2.015382945537567139e-01
1.327287171033279201e+00,4.988913969702566398e-01,2.015382945537567139e-01
1.491198122566359974e+00,-7.218617312123092322e-01,2.015382945537567139e-01
3.612456575449586316e-01,-5.080687781196995267e-01,2.015382945537567139e-01
8.464671703523067858e-01,-1.867162661419685898e+00,2.010585814714431763e-01
1.372594744857859483e+00,5.072454280512257441e-01,2.010585814714431763e-01
1.488781065282762661e+00,-7.711636375244692587e-01,2.010585814714431763e-01
3.455113807554447414e-01,-5.178349410828565480e-01,2.010585814714431763e-01
8.352745759459599961e-01,-1.884040145281951295e+00,2.014808654785156250e-01
1.376875376940879470e+00,5.002193985516603103e-01,2.014808654785156250e-01
1.481891080285251849e+00,-8.116329948413947282e-01,2.014808654785156250e-01
8.499446620337547387e-01,-1.870993067840760027e+00,1.994744241237640381e-01
1.363896386991353182e+00,5.091494960434097550e-01,1.994744241237640381e-01
1.485038977767205060e+00,-8.439024145276941002e-01,1.994744241237640381e-01
2.485378100819998215e-01,-5.769007997139929955e-01,1.994744241237640381e-01
8.783941037087661385e-01,-1.881773741688996138e+00,1.977478712797164917e-01
