x,y,z
2.371047921969807515e+00,-1.196937253457204697e+00,3.425391767755819328e-01
2.376883943792694520e+00,-2.347857053825457285e-01,3.294757307585352013e-01
2.370077070629043714e+00,-1.234335225528177649e+00,3.260959002345389379e-01
1.154946535395157348e+00,6.347762207870968343e-01,2.733684539145104231e-01
2.369083683106367744e+00,-2.571390578196101062e-01,3.167740935211480480e-01
2.365368687762430699e+00,-1.262431677488862647e+00,3.143353134725008768e-01
1.194706768512063810e+00,6.307329472262455106e-01,2.907901537926233515e-01
2.362586419709082897e+00,-2.726456014140478668e-01,3.085197100414579507e-01
2.373114904869789932e+00,-1.290991154959894249e+00,3.097381408457819396e-01
1.217374498868425192e+00,6.300487297407859622e-01,2.889084667004962470e-01
2.372159653210364372e+00,-2.766338157912076601e-01,3.010766768398538407e-01
2.380611649511324757e+00,-1.311557669377797497e+00,2.999899220325323301e-01
1.231546375703336693e+00,6.391563798534818375e-01,2.922636900738599941e-01
2.369535840502316137e+00,-2.855091293687210818e-01,3.015786151002348703e-01
2.392208842928152723e+00,-1.338381862780235076e+00,2.910932825082009900e-01
1.243600492574722161e+00,6.403975722591384034e-01,2.997422687858715684e-01
2.365910551350479007e+00,-2.945894323472879051e-01,2.974792545714085024e-01
1.251197850238251696e+00,6.419495775470003274e-01,2.980054915030059259e-01
2.366409116364419418e+00,-3.037629530945750167e-01,2.912241417445196601e-01
2.395315784666992798e+00,-1.374723691396586567e+00,2.954076263274276748e-01
1.265338764640131730e+00,6.284936194823789180e-01,2.789049112156516408e-01
2.364662970943938181e+00,-3.107976670603792568e-01,2.888102009986186491e-01
2.398672659110817396e+00,-1.393972671841091415e+00,2.933102153425032332e-01
1.261939039604970336e+00,6.387349985962587073e-01,2.799983848787448992e-01
2.360914182950704987e+00,-3.163608312824691682e-01,2.872419139358129980e-01
2.395910280899606448e+00,-1.397214498583865039e+00,2.954652350090831159e-01
1.263754461613604052e+00,6.323189718159361039e-01,2.815694304703055262e-01
2.363461164279116566e+00,-3.275063443382540962e-01,2.964256751614295915e-01
