x,y,z
1.627072091817810318e+00,-9.705126470412819284e-01,2.046777307987213135e-01
1.054659936719235969e+00,-1.883390829320629400e+00,2.012159824371337891e-01
1.480213159797271416e+00,4.948354959747356396e-01,2.012159824371337891e-01
1.621541141100091510e+00,-1.014658592023249817e+00,2.012159824371337891e-01
1.044404185604232982e+00,-1.878612690287092990e+00,1.997800320386886597e-01
1.504551996625844490e+00,4.962188810063363764e-01,1.997800320386886597e-01
1.625309479419231984e+00,-1.062207129540652772e+00,1.997800320386886597e-01
1.045873122729644278e+00,-1.887604267060505103e+00,1.924227178096771240e-01
1.515878552372479593e+00,4.903929777037214777e-01,1.924227178096771240e-01
1.620489309816654622e+00,-1.105171370552705090e+00,1.924227178096771240e-01
1.010560078594468836e+00,-1.887263931810168938e+00,1.886520534753799438e-01
1.603563501328357788e+00,4.610186194655274683e-01,1.886520534753799438e-01
1.621503506145958395e+00,-1.175173959733860407e+00,1.886520534753799438e-01
1.013907353580172144e+00,-1.892957778225244692e+00,1.814933419227600098e-01
1.616145088940287300e+00,4.457458605687605324e-01,1.814933419227600098e-01
1.613387700748976528e+00,-1.217100312957330344e+00,1.814933419227600098e-01
1.063243404544137904e+00,-1.887726885728572501e+00,1.868809014558792114e-01
1.514520355765556880e+00,4.867705586365085324e-01,1.868809014558792114e-01
1.610182143615064287e+00,-1.227230848114791550e+00,1.868809014558792114e-01
1.079178102248995907e+00,-1.893168682470215636e+00,1.910605281591415405e-01
1.474043848553322267e+00,4.873039685794722242e-01,1.910605281591415405e-01
1.606078125469935225e+00,-1.252758372177061652e+00,1.910605281591415405e-01
1.073284381462128234e+00,-1.889354230812367197e+00,1.919881850481033325e-01
1.490524150640910817e+00,4.852682602408184831e-01,1.919881850481033325e-01
1.612212546455076279e+00,-1.289569742035495015e+00,1.919881850481033325e-01
1.023766595822592551e+00,-1.883758956477530333e+00,1.899475753307342529e-01
1.617079113669646517e+00,4.572248658001865085e-01,1.899475753307342529e-01
1.611990854018037211e+00,-1.337531694186074649e+00,1.899475753307342529e-01
9.529796154696915655e-01,-1.879147761696945196e+00,1.847838312387466431e-01
1.600863061276162735e+00,-1.389515204926122127e+00,1.847838312387466431e-01
8.672410978324794906e-01,-1.870796775397847611e+00,1.769847273826599121e-01
7.997802712719896956e-01,-1.872793988299997547e+00,1.819449067115783691e-01
1.596699956044335789e+00,-1.528329162777355643e+00,1.819449067115783691e-01
6.801400547257542284e-01,-1.851402829015143636e+00,1.863696724176406860e-01
1.668767378089916820e+00,-6.810866258043140054e-01,1.863696724176406860e-01
1.567342689129806566e+00,-1.600756692985662033e+00,1.863696724176406860e-01
5.266262106125610964e-01,-1.850818072065508968e+00,1.892064064741134644e-01
1.639995169360060956e+00,-8.248523992978928909e-01,1.892064064741134644e-01
1.574629164236958978e+00,-1.714587351614731192e+00,1.892064064741134644e-01
4.436273756972288762e-01,-4.872341203402413834e-01,1.892064064741134644e-01
4.257042906885247779e-01,-1.851843625173472008e+00,1.895921826362609863e-01
1.635525620850555528e+00,-8.781181253096888017e-01,1.895921826362609863e-01
1.589168820032344387e+00,-1.787033988862471556e+00,1.895921826362609863e-01
5.025839576602025849e-01,-4.369886796732895817e-01,1.895921826362609863e-01
3.406536397626818147e-01,-1.853872305380901420e+00,1.954585313796997070e-01
1.630633594741613068e+00,-8.938641201280080884e-01,1.954585313796997070e-01
1.590401969672181837e+00,-1.816320848839047652e+00,1.954585313796997070e-01
5.277063417181082627e-01,-3.883579633524196772e-01,1.954585313796997070e-01
2.763986497495526384e-01,-1.853284026519666394e+00,2.062292248010635376e-01
1.628837240350763382e+00,-9.028531459962005901e-01,2.062292248010635376e-01
1.590016049035996692e+00,-1.840701169454640462e+00,2.062292248010635376e-01
5.481644123097294541e-01,-3.581732044398830972e-01,2.062292248010635376e-01
2.674248558329508363e-01,-1.858428794535074813e+00,2.136262655258178711e-01
1.630395222664462018e+00,-9.302516675064154139e-01,2.136262655258178711e-01
1.595471167123933665e+00,-1.861427972158011590e+00,2.136262655258178711e-01
5.620368401229521860e-01,-3.438939554796278664e-01,2.136262655258178711e-01
2.984251357394357429e-01,-1.866880770786115473e+00,2.134590148925781250e-01
1.634718363230170057e+00,-9.422481896154124570e-01,2.134590148925781250e-01
1.608116284692637787e+00,-1.858100431747014669e+00,2.134590148925781250e-01
5.577336724827191006e-01,-3.400713253175404738e-01,2.134590148925781250e-01
3.545949630217163362e-01,-1.874283650129321632e+00,2.157961428165435791e-01
1.627607074290199796e+00,-9.316829050820042424e-01,2.157961428165435791e-01
1.619522361762607110e+00,-1.824850099633699596e+00,2.157961428165435791e-01
5.400540842904898442e-01,-3.669940580673934916e-01,2.157961428165435791e-01
3.763458300702766657e-01,-1.868752921733721539e+00,2.151592075824737549e-01
1.635564969226371845e+00,-9.445174757660923515e-01,2.151592075824737549e-01
1.617491400423607839e+00,-1.822377570605088870e+00,2.151592075824737549e-01
5.435558470105177342e-01,-3.592004018673723431e-01,2.151592075824737549e-01
3.726044412049057675e-01,-1.853693326194139068e+00,2.141425609588623047e-01
1.639932643957448200e+00,-9.858366407281509147e-01,2.141425609588623047e-01
1.608432561198508637e+00,-1.842474688439189823e+00,2.141425609588623047e-01
5.710726168524450364e-01,-3.276214460865414235e-01,2.141425609588623047e-01
3.452418382676614161e-01,-1.872455231572213386e+00,2.098086029291152954e-01
1.634872968881284638e+00,-1.016210204169293307e+00,2.098086029291152954e-01
1.613587736720569765e+00,-1.860979959127331718e+00,2.098086029291152954e-01
4.320980001218158728e-01,-1.878925234329886340e+00,2.013918310403823853e-01
1.638846712300817243e+00,-9.998310723345278372e-01,2.013918310403823853e-01
1.632736364902856341e+00,-1.827026130138112769e+00,2.013918310403823853e-01
4.852029519410651082e-01,-1.882056177688897769e+00,2.001792937517166138e-01
1.643025976454348669e+00,-1.000880347387752778e+00,2.001792937517166138e-01
1.645927660586346652e+00,-1.810479989327642869e+00,2.001792937517166138e-01
5.060774129167057156e-01,-1.875094591018742207e+00,2.045652270317077637e-01
1.647493742232381209e+00,-1.018649751480591226e+00,2.045652270317077637e-01
1.635860528190125729e+00,-1.796252264549477173e+00,2.045652270317077637e-01
5.645542642969233471e-01,-3.684820137937093731e-01,2.045652270317077637e-01
4.618522644711225977e-01,-1.859035585248182798e+00,2.009944319725036621e-01
